Year,Trip Number,ADFG Number,Vessel Name,Sample Date,Port Code,Project Code,Groundfish Stat Area,Groundfish Stat Area Group,Groundfish Management Area Code,Sample Type Code,Sample Type,Specimen Number,Length Millimeters,Weight Kilograms,Age,Girth Millimeters,Species Code,Species,Length Type Code,Length Type,Age Readability Code,Age Readability,Sex Code,Maturity Code,Maturity
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,91,570,1.78,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,92,580,1.99,5,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,1,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,93,610,2.42,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,94,670,3.34,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,95,610,2.39,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,96,530,1.65,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,97,570,2.16,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,98,690,3.82,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,99,690,3.12,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4016,31796,FORTUNE,3/23/2021 0:00,JNU,602,345702,,NSEI,1,Random,100,600,2.78,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,1,660,2.82,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,2,640,3.1,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,3,610,2.42,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,4,630,2.26,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,5,600,2.12,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,6,620,2.68,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,7,600,2.62,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,8,620,2.92,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,9,660,2.78,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,10,740,4.58,6,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,11,660,3.02,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,12,730,4.16,6,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,13,590,2.52,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,14,590,2,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,15,580,2.48,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,16,590,1.94,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,17,620,2.2,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,18,770,4.62,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,19,560,1.68,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,20,620,2.12,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,21,580,1.6,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,22,760,4.66,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,23,700,3.04,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,24,660,3.7,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,25,660,2.6,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,26,630,2.62,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,27,540,1.4,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,28,780,5.26,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,29,540,1.6,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,30,540,1.48,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,31,510,1.5,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,1,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,32,710,4.74,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,33,560,1.88,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,34,670,2.98,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,35,700,3.06,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,36,580,1.8,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,4,Spawning
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,37,710,3.22,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,38,620,2.24,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,39,600,2.54,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,40,580,1.96,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,41,700,3.98,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,42,630,2.72,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,43,590,3.42,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,44,640,3.06,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,45,690,3,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,46,580,2.6,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,47,640,2.98,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,48,510,1.7,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,6,Resting
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,49,660,2.68,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,50,590,2.24,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,51,660,3.16,,,110,Pacific cod,1,Tip of snout to fork of tail,,,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,52,770,4.68,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,53,690,3.34,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,54,570,1.92,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,55,630,2.76,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,56,690,3.18,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,57,600,2.46,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,58,510,2.26,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,59,590,2.62,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,60,700,3.3,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,61,690,3.04,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,62,710,3.28,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,63,570,1.86,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,64,630,2.82,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,65,620,2.34,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,9,Not observed
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,66,650,2.34,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,67,670,3.92,6,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,68,700,4.32,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,69,680,3.1,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,70,610,2.3,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,71,540,1.66,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,6,Resting
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,72,590,1.9,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,73,690,3.06,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,74,520,1.68,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,99,Indiscernable
2021,4017,19741,AGILE,3/25/2021 0:00,JNU,602,355801,,NSEI,1,Random,75,790,4.88,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,1,690,2.72,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,2,610,2.28,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,3,650,2.5,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,4,620,2.04,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,5,610,2.38,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,3,Mature/developing
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,6,600,1.84,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,7,640,2.06,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,8,490,1.36,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,2,Maturing Juvenile
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,9,650,2.46,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,10,680,3.18,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,11,830,5.08,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,12,550,1.58,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,13,670,2.84,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,14,600,1.72,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,1,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,15,630,2.24,5,,110,Pacific cod,1,Tip of snout to fork of tail,1,Very Sure,1,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,16,500,1.22,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,17,580,1.82,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,18,600,2.02,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,19,520,1.34,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,1,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,20,640,2.5,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,21,640,2.38,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,22,490,1.24,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,1,Immature
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,23,570,1.62,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,24,570,1.68,,,110,Pacific cod,1,Tip of snout to fork of tail,,,2,5,Spent
2021,4019,19741,AGILE,4/12/2021 0:00,JNU,602,355801,,NSEI,1,Random,25,590,2.34,,,110,Pacific cod,1,Tip of snout to fork of tail,,,1,5,Spent
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,1,580,2.14,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,2,670,3.72,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,3,520,1.57,3,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,4,720,4.3,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,5,660,2.98,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,6,670,3.72,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,7,730,4.32,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,5,Spent
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,8,660,3.69,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,9,720,4.26,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,10,660,3.12,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,11,760,5.41,,,110,Pacific cod,1,Tip of snout to fork of tail,,,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,12,720,4.31,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,13,610,2.71,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,14,650,3.21,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,15,640,3.35,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,16,700,3.92,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,17,580,2.28,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,18,750,4.72,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,19,590,2.67,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,20,650,3.1,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,21,650,3.47,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,22,630,2.54,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,23,540,1.98,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,24,550,1.98,3,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,25,660,3.12,3,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,26,620,2.78,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,27,650,2.94,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,28,760,4.71,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
