EM_HAUL_PK,VESSEL_ID,ORIGINAL_EM_TRIP_NUMBER,EM_TRIP_NUMBER,ODDS_TRIP_NUMBER,TRIP_START_DATE,EM_HAUL_NUMBER,RETRIEVAL_START_DATE,RETRIEVAL_END_DATE,SAMPLED_FLAG,AGENCY_GEAR_ID,AGENCY_GEAR_CODE,EM_GEAR_CODE,EM_GEAR_NAME,OBS_VESSEL_TYPE,HAUL_PURPOSE_CODE,FMP_AREA_ID,FMP_SUB_AREA_ID,FMP_SUB_AREA_CODE,REPORTING_AREA_ID,REPORTING_AREA_CODE,ADFG_STAT_AREA_ID,ADFG_STAT_AREA_CODE,CRITICAL_HABITAT_AREA_ID,CRITICAL_HABITAT_AREA_CODE,SPECIAL_AREA_ID,SPECIAL_AREA_CODE,COBLZ_FLAG,RETRIEVAL_START_LATITUDE_DD,RETRIEVAL_START_LONGITUDE_DD,RETRIEVAL_END_LATITUDE_DD,RETRIEVAL_END_LONGITUDE_DD,PROCESSING_SECTOR,HARVEST_SECTOR,TOTAL_GROUNDFISH_WEIGHT_MT,RETAINED_GROUNDFISH_WEIGHT_MT,TARGET_FISHERY_CODE,TRIP_TARGET_CODE,TRIP_TARGET_DATE,YEAR,GEAR_PERFORMANCE,GEAR_PERFORMANCE_DESCRIPTION,FILE_IMPORT_DATE,IMPORT_PROCESSED_DATE,LAST_MODIFIED_DATE_HAUL,USER_REQUESTED_COVERAGE,INHERIT_OBSERVER_COVERAGE,RANDOM_NUMBER_USED,EFFECTIVE_RATE,TRIP_TOTAL_HAULS_POTS,TRIP_SAMPLED_HAULS_POTS,CATCH_REPORT_SPECIES_FACT_PK,OBS_SPECIES_CODE,AGENCY_SPECIES_ID,AGENCY_SPECIES_CODE,SPECIES_GROUP_ID,SPECIES_GROUP_CODE,EXTRAPOLATED_WEIGHT_MT,EXTRAPOLATED_WEIGHT_KG,EXTRAPOLATED_NUMBER,PERCENT_RETAINED,LAST_MODIFIED_DATE_SPECIES,AKFIN_VDATE,OBS_VESSEL_ID,ADFG_VESSEL_ID,OBS_VESSEL_TYPE_DESC,OBS_GEAR_CODE,OBS_GEAR_DESCRIPTION,FMP_AREA,FMP_SUBAREA,OBS_SPECIES_NAME,AGENCY_SPECIES_NAME,HAUL_PURPOSE_DESCRIPTION,HAUL_TARGET_NAME,TRIP_TARGET_NAME,TOTAL_SPECIES_DEPREDATED,NUMBER_OF_POTS_IN_SAMPLED_STRING,NUMBER_OF_SAMPLED_STRINGS,NUMBER_OF_NON_SAMPLED_STRINGS,TOTAL_STRINGS_IN_TRIP,AKR_VES_LENGTH
98058,4024,21_AVALANCHE02.01,2102.01,139760,8/9/2021 10:03,201292,8/12/2021 1:16,8/12/2021 3:25,Y,5,HAL,6,SnapLongline,3,CA,31,31,GOA,24,620,4093,555701,0,N/A,0,N/A,N,57.43,-155.75617,57.45,-155.7135,S,CV,0.8331691,0.333711252,I,I,8/9/2021 0:00,2021,11,No bait in pot,12/21/2021 17:30,12/27/2021 3:23,12/27/2021 3:23,N,N,7.52,30,8,3,70895198,202,2,110,2,PCOD,0.3934864,393.4864,83,53,12/27/2021 3:23,10/26/2022 6:30,53170,53170,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,40
107026,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,211922,2/2/2021 17:19,2/2/2021 17:20,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.62,-163.29233,54.62,-163.29131,S,CV,0.1377354,0.1377354,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899445,202,2,110,2,PCOD,0.1377354,137.7354,22,100,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
107023,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,211919,2/2/2021 17:48,2/2/2021 17:50,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.63,-163.26291,54.63,-163.26212,S,CV,0.1001712,0.094160928,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899442,202,2,110,2,PCOD,0.1001712,100.1712,16,94,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
107149,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,212045,2/3/2021 15:47,2/3/2021 15:49,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.62,-163.2712,54.62,-163.27005,S,CV,0.1314747,0.1314747,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899600,202,2,110,2,PCOD,0.1314747,131.4747,21,100,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
107083,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,211979,2/2/2021 23:19,2/2/2021 23:21,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.62,-163.29244,54.62,-163.29108,S,CV,0.0250428,0.0250428,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899520,202,2,110,2,PCOD,0.0250428,25.0428,4,100,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
107170,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,212066,2/3/2021 17:09,2/3/2021 17:11,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.63,-163.24726,54.63,-163.24625,S,CV,0.1439961,0.106557114,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899629,202,2,110,2,PCOD,0.1439961,143.9961,23,74,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
107257,33156,21_DANGEROUSCAPE02.01,2102.01,142189,10/20/2021 13:54,212253,10/24/2021 20:07,10/24/2021 20:42,Y,5,HAL,6,SnapLongline,3,CA,31,31,GOA,26,640,3413,445932,0,N/A,0,N/A,N,59.83,-144.61941,59.84,-144.63203,S,CV,0.0572778,0.003826,I,S,10/20/2021 0:00,2021,1,No problems,4/8/2022 17:30,4/10/2022 8:41,4/10/2022 8:41,N,N,6.01,30,11,3,79076331,202,2,110,2,PCOD,0.002096,2.096,1,100,4/10/2022 8:41,10/26/2022 6:30,O77199,77199,Catcher Vessel,8,LONGLINER,GOA,WY,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Sablefish,0,NA,NA,NA,NA,58
107014,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,211910,2/2/2021 17:01,2/2/2021 17:02,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.62,-163.30894,54.62,-163.30815,S,CV,0.3005136,0.3005136,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899428,202,2,110,2,PCOD,0.3005136,300.5136,48,100,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
107018,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,211914,2/2/2021 17:13,2/2/2021 17:14,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.62,-163.29831,54.62,-163.29728,S,CV,0.0889728,0.082837314,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899432,202,2,110,2,PCOD,0.0876498,87.6498,14,93,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,1,NA,NA,NA,NA,53
98052,4024,21_AVALANCHE02.01,2102.01,139760,8/9/2021 10:03,201286,8/10/2021 20:53,8/10/2021 23:18,Y,5,HAL,6,SnapLongline,3,CA,31,31,GOA,24,620,4098,555733,0,N/A,0,N/A,N,57.55,-155.53818,57.57,-155.49394,S,CV,1.0983823,0.801371734,I,I,8/9/2021 0:00,2021,11,No bait in pot,12/21/2021 17:30,12/27/2021 3:23,12/27/2021 3:23,N,N,7.52,30,8,3,70895164,202,2,110,2,PCOD,0.5357104,535.7104,113,86,12/27/2021 3:23,10/26/2022 6:30,53170,53170,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,40
98028,2226,21_MAGIA01.01,2101.01,138162,7/20/2021 22:26,201262,7/29/2021 12:42,7/29/2021 15:20,Y,5,HAL,7,FixedHookLongline,3,CA,31,31,GOA,26,640,3316,425931,0,N/A,0,N/A,N,59.53,-142.31356,59.54,-142.35492,S,CV,0.9757847,0.154922716,I,S,7/20/2021 0:00,2021,1,No problems,12/20/2021 17:30,12/21/2021 10:25,12/21/2021 10:25,N,N,6.89,30,1,1,69090599,202,2,110,2,PCOD,0.090128,90.128,43,77,12/21/2021 10:25,10/26/2022 6:30,14796,14796,Catcher Vessel,8,LONGLINER,GOA,WY,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Sablefish,0,NA,NA,NA,NA,52
107473,31325,21_BLACKPEARL06.01,2106.01,144321,11/29/2021 9:51,212699,12/4/2021 2:37,12/4/2021 4:24,Y,5,HAL,6,SnapLongline,3,CA,31,31,GOA,24,620,4034,545602,0,N/A,0,N/A,N,56.34,-154.61954,56.32,-154.66461,S,CV,0.0900752,0.023419552,I,I,11/29/2021 0:00,2021,5,Considerable depredation of the catch by killer whales.,5/6/2022 17:30,5/7/2022 10:25,5/7/2022 10:25,Y,N,12.21,30,11,3,80151552,202,2,110,2,PCOD,0.0900752,90.0752,19,26,5/7/2022 10:25,10/26/2022 6:30,75679,75679,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,51
107583,2899,21_IRENEH05.01,2105.01,142078,11/6/2021 13:03,213070,11/9/2021 23:35,11/10/2021 1:20,Y,5,HAL,7,FixedHookLongline,3,CA,31,31,GOA,23,610,4843,665333,0,N/A,0,N/A,N,53.91,-165.98062,53.89,-166.00062,S,CV,0.448412,0.34398086,I,I,11/6/2021 0:00,2021,1,No problems,6/6/2022 17:30,6/7/2022 8:11,6/7/2022 8:11,N,Y,54.28,30,19,6,80990633,202,2,110,2,PCOD,0.349496,349.496,80,96,6/7/2022 8:11,10/26/2022 6:30,A143,6710,Catcher Vessel,8,LONGLINER,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,82
107586,2899,21_IRENEH05.01,2105.01,142078,11/6/2021 13:03,213073,11/11/2021 3:19,11/11/2021 5:03,Y,5,HAL,7,FixedHookLongline,3,CA,31,31,GOA,23,610,4843,665333,0,N/A,0,N/A,N,53.92,-166.04648,53.89,-166.01958,S,CV,0.3536121,0.098956945,I,I,11/6/2021 0:00,2021,1,No problems,6/6/2022 17:30,6/7/2022 8:11,6/7/2022 8:11,N,Y,54.28,30,19,6,80990646,202,2,110,2,PCOD,0.087374,87.374,20,90,6/7/2022 8:11,10/26/2022 6:30,A143,6710,Catcher Vessel,8,LONGLINER,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,82
100958,2899,21_IRENEH04.01,2104.01,141651,9/20/2021 23:19,211880,9/25/2021 3:50,9/25/2021 4:37,Y,5,HAL,7,FixedHookLongline,3,CA,31,31,GOA,23,610,4658,645407,0,N/A,0,N/A,N,54.06,-164.96117,54.05,-164.97939,S,CV,0.1658248,0.121522204,I,I,9/20/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:36,4/6/2022 10:36,N,N,22.65,30,18,6,78890657,202,2,110,2,PCOD,0.1179549,117.9549,27,96,4/6/2022 10:36,10/26/2022 6:30,A143,6710,Catcher Vessel,8,LONGLINER,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,82
91568,4173,21_CINDRIAGENE01.01,2101.01,134945,4/21/2021 0:52,191188,4/26/2021 0:26,4/26/2021 2:05,Y,5,HAL,7,FixedHookLongline,3,CA,31,31,GOA,24,620,4140,565633,0,N/A,0,N/A,N,57.03,-156.41367,57,-156.37497,S,CV,0.2681249,0.142366224,I,I,4/21/2021 0:00,2021,1,No problems,7/27/2021 17:30,10/7/2021 9:55,10/7/2021 9:55,N,N,28.15,30,22,8,66048146,202,2,110,2,PCOD,0.1848912,184.8912,39,77,10/7/2021 9:55,10/26/2022 6:30,58183,58183,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,58
91494,792,21_INDEPENDENCE01.01,2101.01,134289,3/23/2021 16:48,188602,3/26/2021 3:46,3/26/2021 5:13,Y,5,HAL,6,SnapLongline,3,CA,31,31,GOA,24,620,4140,565633,0,N/A,0,N/A,N,56.93,-156.6061,56.95,-156.63762,S,CV,0.0691607,0,I,I,3/23/2021 0:00,2021,1,No problems,5/23/2021 17:30,10/7/2021 9:55,10/7/2021 9:55,N,N,17.8,30,12,4,66047436,202,2,110,2,PCOD,0.0284448,28.4448,6,0,10/7/2021 9:55,10/26/2022 6:30,A221,22756,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,78
107140,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,212036,2/3/2021 1:59,2/3/2021 2:01,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.64,-163.14934,54.64,-163.14805,S,CV,0.1126926,0.1126926,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899589,202,2,110,2,PCOD,0.1126926,112.6926,18,100,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
107110,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,212006,2/3/2021 0:06,2/3/2021 0:08,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.63,-163.24747,54.63,-163.2461,S,CV,0.0939105,0.0939105,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899550,202,2,110,2,PCOD,0.0939105,93.9105,15,100,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
107047,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,211943,2/2/2021 19:26,2/2/2021 19:29,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.63,-163.15912,54.64,-163.15783,S,CV,0.062607,0.062607,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899475,202,2,110,2,PCOD,0.062607,62.607,10,100,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
107053,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,211949,2/2/2021 19:48,2/2/2021 19:50,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.64,-163.13942,54.64,-163.13846,S,CV,0.0876498,0.0876498,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899483,202,2,110,2,PCOD,0.0876498,87.6498,14,100,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
91520,792,21_INDEPENDENCE02.01,2102.01,134290,4/2/2021 3:29,189466,4/3/2021 5:05,4/3/2021 6:57,Y,5,HAL,6,SnapLongline,3,CA,31,31,GOA,24,620,4037,545632,0,N/A,0,N/A,N,56.86,-154.18189,56.89,-154.13236,S,CV,0.2121169,0,I,I,4/2/2021 0:00,2021,2,Crab pot in set - longline/snap gear,6/23/2021 17:30,10/7/2021 9:55,10/7/2021 9:55,N,N,14.05,30,15,5,66047689,202,2,110,2,PCOD,0.1943728,194.3728,41,0,10/7/2021 9:55,10/26/2022 6:30,A221,22756,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,78
91524,792,21_INDEPENDENCE02.01,2102.01,134290,4/2/2021 3:29,189477,4/4/2021 21:02,4/4/2021 22:41,Y,5,HAL,6,SnapLongline,3,CA,31,31,GOA,24,620,7543,535702,0,N/A,0,N/A,N,57.05,-153.96653,57.02,-153.99794,S,CV,0.1492674,0.104676864,I,I,4/2/2021 0:00,2021,1,No problems,6/23/2021 17:30,10/7/2021 9:55,10/7/2021 9:55,N,N,14.05,30,15,5,66047718,202,2,110,2,PCOD,0.1137792,113.7792,24,92,10/7/2021 9:55,10/26/2022 6:30,A221,22756,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,78
91493,792,21_INDEPENDENCE01.01,2101.01,134289,3/23/2021 16:48,188599,3/25/2021 6:55,3/25/2021 8:45,Y,5,HAL,6,SnapLongline,3,CA,31,31,GOA,24,620,7226,565704,0,N/A,0,N/A,N,57.27,-156.21513,57.24,-156.25005,S,CV,0.3350001,0.0094816,I,I,3/23/2021 0:00,2021,11,No bait in pot,5/23/2021 17:30,10/7/2021 9:55,10/7/2021 9:55,N,N,17.8,30,12,4,66047429,202,2,110,2,PCOD,0.23704,237.04,50,4,10/7/2021 9:55,10/26/2022 6:30,A221,22756,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,78
91567,4173,21_CINDRIAGENE01.01,2101.01,134945,4/21/2021 0:52,191187,4/28/2021 23:40,4/29/2021 1:33,Y,5,HAL,7,FixedHookLongline,3,CA,31,31,GOA,24,620,4045,545731,0,N/A,0,N/A,N,57.98,-154.56318,57.99,-154.48675,S,CV,0.6475201,0.005301153,I,I,4/21/2021 0:00,2021,1,No problems,7/27/2021 17:30,10/7/2021 9:55,10/7/2021 9:55,N,N,28.15,30,22,8,66048133,202,2,110,2,PCOD,0.0284448,28.4448,6,0,10/7/2021 9:55,10/26/2022 6:30,58183,58183,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,58
107589,2899,21_IRENEH05.01,2105.01,142078,11/6/2021 13:03,213076,11/13/2021 2:07,11/13/2021 3:13,Y,5,HAL,7,FixedHookLongline,3,CA,31,31,GOA,23,610,4740,655330,0,N/A,0,N/A,N,53.87,-165.932,53.89,-165.95458,S,CV,0.352378,0.326795686,C,I,11/6/2021 0:00,2021,1,No problems,6/6/2022 17:30,6/7/2022 8:11,6/7/2022 8:11,N,Y,54.28,30,19,6,80990658,202,2,110,2,PCOD,0.3232838,323.2838,74,97,6/7/2022 8:11,10/26/2022 6:30,A143,6710,Catcher Vessel,8,LONGLINER,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Halibut,0,NA,NA,NA,NA,82
107284,33785,21_ALASKALEGACY07.01,2107.01,142561,10/12/2021 13:51,212285,10/15/2021 13:25,10/15/2021 15:19,Y,5,HAL,6,SnapLongline,3,CA,31,31,GOA,24,620,4093,555701,0,N/A,0,N/A,N,57.3,-155.81427,57.27,-155.85236,S,CV,0.5433725,0.239431525,I,I,10/12/2021 0:00,2021,1,No problems,4/12/2022 17:30,4/13/2022 10:31,4/13/2022 10:31,N,N,18.02,30,8,3,79214152,202,2,110,2,PCOD,0.1801504,180.1504,38,100,4/13/2022 10:31,10/26/2022 6:30,77916,77916,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,57
107128,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,212024,2/3/2021 1:12,2/3/2021 1:14,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.64,-163.15778,54.64,-163.15648,S,CV,0.0688677,0.050273421,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899574,202,2,110,2,PCOD,0.0688677,68.8677,11,73,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
107041,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,211937,2/2/2021 19:05,2/2/2021 19:07,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.63,-163.18005,54.63,-163.1788,S,CV,0.1377354,0.1377354,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899466,202,2,110,2,PCOD,0.1377354,137.7354,22,100,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
107167,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,212063,2/3/2021 18:39,2/3/2021 18:41,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.63,-163.19032,54.63,-163.18886,S,CV,0.187821,0.187821,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899625,202,2,110,2,PCOD,0.187821,187.821,30,100,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
91570,4173,21_CINDRIAGENE01.01,2101.01,134945,4/21/2021 0:52,191194,4/24/2021 3:25,4/24/2021 4:19,Y,5,HAL,7,FixedHookLongline,3,CA,31,31,GOA,24,620,4143,565702,0,N/A,0,N/A,N,57.24,-156.01998,57.22,-156.00463,S,CV,0.218438,0.036665648,I,I,4/21/2021 0:00,2021,1,No problems,7/27/2021 17:30,10/7/2021 9:55,10/7/2021 9:55,N,N,28.15,30,22,8,66048160,202,2,110,2,PCOD,0.0663712,66.3712,14,29,10/7/2021 9:55,10/26/2022 6:30,58183,58183,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,58
107580,2899,21_IRENEH05.01,2105.01,142078,11/6/2021 13:03,213067,11/9/2021 3:11,11/9/2021 4:14,Y,5,HAL,7,FixedHookLongline,3,CA,31,31,GOA,23,610,4843,665333,0,N/A,0,N/A,N,53.86,-165.98433,53.88,-165.98329,S,CV,0.3281718,0.122979356,I,I,11/6/2021 0:00,2021,1,No problems,6/6/2022 17:30,6/7/2022 8:11,6/7/2022 8:11,N,Y,54.28,30,19,6,80990619,202,2,110,2,PCOD,0.1485358,148.5358,34,82,6/7/2022 8:11,10/26/2022 6:30,A143,6710,Catcher Vessel,8,LONGLINER,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,82
107059,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,211955,2/2/2021 20:18,2/2/2021 20:21,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.64,-163.14996,54.64,-163.14839,S,CV,0.0876498,0.0876498,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899490,202,2,110,2,PCOD,0.0876498,87.6498,14,100,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
107179,1760,21_MISSROXANNE01.01,2101.01,132759,2/2/2021 1:31,212075,2/3/2021 19:55,2/3/2021 19:57,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,23,610,4576,635434,0,N/A,0,N/A,N,54.64,-163.14042,54.64,-163.13929,S,CV,0.0939105,0.0939105,C,C,2/2/2021 0:00,2021,1,No problems,4/5/2022 17:40,4/6/2022 10:38,4/6/2022 10:38,N,N,22.96,30,177,55,78899642,202,2,110,2,PCOD,0.0939105,93.9105,15,100,4/6/2022 10:38,10/26/2022 6:30,53446,53446,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
